date,target_date,y_t,target,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,delta_1,logret_1,sma_5,sma_10,sma_20,sma_60,std_5,std_10,std_20,std_60,ema_10,ema_20
2019-10-15,2020-01-15,4.2949,4.2279,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,4.2906,4.2773,4.2645,4.2514,4.2581,4.2492,-0.0019999999999997797,-0.0004655601937020304,4.30978,4.326770000000001,4.348435,4.336663333333333,0.012512777469405227,0.023265470121877803,0.030212650909770117,0.03511332115052654,4.32275448173257,4.3358515692444834
2019-10-16,2020-01-16,4.297,4.2348,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,4.2906,4.2773,4.2645,4.2514,4.2581,0.0020999999999995467,0.0004888325147680561,4.30404,4.31859,4.34619,4.337460000000001,0.01027610821268933,0.01709628322158128,0.03221656251054272,0.03363083505749489,4.318071848690284,4.332151419792628
2019-10-17,2020-01-17,4.2849,4.2344,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,4.2906,4.2773,4.2645,4.2514,-0.012099999999999334,-0.002819890238302536,4.29668,4.31233,4.34331,4.337906666666667,0.007894403080598284,0.016823141799108807,0.03488201398996049,0.032740025792394094,4.312040603473869,4.327651284574282
2019-10-18,2020-01-20,4.2844,4.2447,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,4.2906,4.2773,4.2645,-0.0005000000000006111,-0.00011669564621796802,4.29162,4.30766,4.340339999999999,4.3384566666666675,0.005742264361643034,0.017435205762858768,0.037167746770498444,0.03153727089577151,4.307015039205893,4.323532114614826
2019-10-21,2020-01-21,4.2775,4.2459,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,4.2906,4.2773,-0.006899999999999906,-0.001611792124126099,4.287739999999999,4.302370000000001,4.33476,4.338673333333333,0.007226229999039995,0.017755396362615167,0.03780041534158164,0.03106962003125564,4.301648668441184,4.319148103699129
2019-10-22,2020-01-22,4.2792,4.237,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,4.2906,0.001700000000000479,0.0003973494506919195,4.2846,4.29719,4.32974,4.338705,0.0068331544691342125,0.016128822027473115,0.038177027123601964,0.031007958252643974,4.297567092360969,4.31534352239445
2019-10-23,2020-01-23,4.2778,4.2463,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,4.2911,-0.00140000000000029,-0.00032721748568231845,4.28076,4.292400000000001,4.32441,4.338491666666667,0.003231470253472736,0.013910787180969005,0.03761088805115361,0.031379984553107663,4.293973075568065,4.311767948833074
2019-10-24,2020-01-24,4.28,4.2461,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,4.2931,0.002200000000000202,0.0005141508444843623,4.279780000000001,4.28823,4.319105,4.338306666666667,0.002483867951217486,0.010278526158670979,0.03598284973423559,0.03169002401734575,4.291432516373871,4.308742429896591
2019-10-25,2020-01-27,4.2762,4.2679,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,4.3085,-0.0038000000000000256,-0.0008882448399623044,4.27814,4.284879999999999,4.313585000000001,4.338025,0.00133206606408865,0.007924746052379111,0.03359402141745986,0.03216216527222225,4.288662967942258,4.30564315085882
2019-10-28,2020-01-28,4.2732,4.2794,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,4.3182,-0.0030000000000001137,-0.0007018036641477376,4.277279999999999,4.28251,4.308565,4.337436666666666,0.002415284662126309,0.007508588415597914,0.03169882135027911,0.033008604770372395,4.285851519225484,4.302553326967504
2019-10-29,2020-01-29,4.2757,4.2766,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,4.3096,0.0024999999999995026,0.0005848705848154889,4.27658,4.280589999999999,4.30368,4.336728333333334,0.002259557478602364,0.0064791125931700985,0.028718958894727795,0.03385885945933028,4.284005788457214,4.299995867256314
2019-10-30,2020-01-30,4.2655,4.2813,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,4.3194,-0.01019999999999932,-0.002388424307798509,4.27412,4.27744,4.298015,4.335993333333334,0.0048280016569098375,0.005281893599380643,0.02415411507377661,0.0349023536296151,4.280641099646811,4.296710546565237
2019-10-31,2020-01-31,4.2617,4.301,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,4.322,-0.0038000000000000256,-0.0008912656561461674,4.27046,4.275119999999999,4.293725,4.335031666666667,0.005818109658570129,0.006459535586659959,0.02255034090645577,0.036119969046037974,4.277197263347391,4.293376208797119
2019-11-04,2020-02-03,4.2539,4.3034,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,4.3225,-0.007800000000000473,-0.0018319324959805705,4.266,4.27207,4.289865000000001,4.333896666666666,0.00788771196223464,0.008296993431088466,0.02242933960234881,0.03755315329263465,4.272961397284229,4.28961656986406
2019-11-05,2020-02-04,4.2631,4.2867,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,4.3262,0.009199999999999875,0.0021603859523866564,4.26398,4.27063,4.2865,4.332906666666667,0.0070320409554547715,0.00847726960734522,0.02110488095198834,0.03860868583907193,4.271168415959823,4.287091182257958
2019-11-06,2020-02-05,4.2697,4.262,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,4.3327,0.006600000000000605,0.0015469719942382554,4.26278,4.26968,4.283435,4.331965,0.005203998462644332,0.007981453501441988,0.01873823030591998,0.0394408283592603,4.270901431239856,4.285434879185772
2019-11-07,2020-02-06,4.2653,4.2535,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,4.3463,-0.004400000000000404,-0.0010310487146549807,4.26274,4.2684299999999995,4.280415,4.330841666666667,0.005183666655872514,0.007580639814406392,0.016405129533100204,0.040353171257703664,4.269882989196246,4.2835172716442695
2019-11-08,2020-02-07,4.2638,4.2664,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,4.3543,-0.0015000000000000568,-0.00035173699815094217,4.26316,4.26681,4.27752,4.329466666666667,0.005167436501709688,0.006602946311751327,0.013759636623032387,0.041199695252355256,4.268776991160564,4.281639436249577
2019-11-12,2020-02-10,4.2788,4.2699,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,4.3519,0.015000000000000568,0.00351181500153408,4.268140000000001,4.2670699999999995,4.275975000000001,4.328208333333333,0.005802964759428046,0.007006432758248224,0.011629483006477362,0.041573289869261676,4.270599356404098,4.281369013749617
2019-11-13,2020-02-11,4.285,4.2609,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,4.3656,0.006199999999999761,0.0014479555999045157,4.27252,4.26825,4.27538,4.327093333333334,0.008140122849142103,0.00872287223314513,0.010819916820288735,0.04181932913004498,4.2732176552397165,4.28171482196394
2019-11-14,2020-02-12,4.2916,4.2599,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,4.3513,0.006599999999999717,0.0015390717307108837,4.2768999999999995,4.26984,4.275215,4.3258600000000005,0.010876396462022167,0.011069435396426772,0.010542593371555794,0.04175666094566849,4.276559899741586,4.282656267491183
2019-11-15,2020-02-13,4.2807,4.2557,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,4.366,-0.010899999999999466,-0.0025430761579519068,4.27998,4.27136,4.2744,4.324683333333334,0.009207909643293793,0.011407558897308526,0.00939451967894053,0.04201711622129461,4.277312645243115,4.282469956301546
2019-11-18,2020-02-14,4.2884,4.2402,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,4.3572,0.007699999999999818,0.001797155377445403,4.2849,4.27403,4.2745750000000005,4.323390000000001,0.0047328638263757035,0.011946049556040825,0.009618413330586002,0.04191963223437121,4.279328527926185,4.283034722368066
2019-11-19,2020-02-17,4.2928,4.2502,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,4.3719,0.004399999999999515,0.0010254976892749568,4.2877,4.27792,4.274995,4.322316666666667,0.004427188724121688,0.011058281963990653,0.010203846088508954,0.041864631718040855,4.28177788648506,4.283964748809202
2019-11-20,2020-02-18,4.2917,4.2714,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,4.3684,-0.001100000000000101,-0.00025627584740406384,4.28904,4.28078,4.275705,4.3209800000000005,0.004421131076882699,0.010541897362188952,0.01082836437316156,0.04153924168781068,4.28358190712414,4.284701439398802
2019-11-21,2020-02-19,4.2948,4.2732,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,4.3857,0.003100000000000769,0.0007220637360250137,4.28968,4.28329,4.276484999999999,4.319753333333334,0.004945866961309585,0.010592964646158255,0.011587289372322089,0.04120618265366591,4.285621560374296,4.285663207075107
2019-11-22,2020-02-20,4.2975,4.2789,4.2975,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,4.3845,0.0026999999999999247,0.0006284696970237924,4.2930399999999995,4.28651,4.277469999999999,4.318283333333333,0.003045389958436832,0.009469472001888043,0.012461544847967096,0.04039256601018715,4.287781276669879,4.286790520687002
2019-11-25,2020-02-21,4.299,4.2831,4.299,4.2975,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,4.3844,0.0015000000000000568,0.0003489792392772362,4.29516,4.29003,4.27842,4.316858333333333,0.002752889390972868,0.006426982184066274,0.013313324152812646,0.03953035243818822,4.289821044548082,4.28795332824062
2019-11-26,2020-02-24,4.2999,4.3017,4.2999,4.299,4.2975,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,4.3691,0.0008999999999996788,0.00020932910099813462,4.2965800000000005,4.29214,4.279605,4.31545,0.00299025082541895,0.005829614051904768,0.01409480312022222,0.03859309739662259,4.291653581902976,4.2890911065034185
2019-11-27,2020-02-25,4.3107,4.2996,4.3107,4.2999,4.299,4.2975,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,4.3667,0.010799999999999699,0.0025085373059907656,4.30038,4.29471,4.28148,4.314476666666667,0.005441837924716814,0.00753185899987472,0.015538391165039071,0.03795897507688333,4.295116567011525,4.291149096360236
2019-11-28,2020-02-26,4.323,4.3093,4.323,4.3107,4.2999,4.299,4.2975,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,4.3385,0.012300000000000644,0.0028493017643613783,4.306019999999999,4.2978499999999995,4.283845,4.313748333333334,0.00969069656933123,0.011222054178883103,0.01789897971946143,0.037364548668768996,4.300186282100339,4.2941825157545
2019-11-29,2020-02-27,4.3236,4.31,4.3236,4.323,4.3107,4.2999,4.299,4.2975,4.2948,4.2917,4.2928,4.2884,4.2807,4.2916,4.285,4.2788,4.2638,4.2653,4.2697,4.2631,4.2539,4.2617,4.2655,4.2757,4.2732,4.2762,4.28,4.2778,4.2792,4.2775,4.2844,4.2849,4.297,4.2949,4.2969,4.3097,4.3217,4.3257,4.331,4.3304,4.3311,4.3475,4.3788,4.3734,4.3736,4.3866,4.3861,4.3844,4.3796,4.3891,4.3438,4.3425,4.3419,4.341,4.3262,4.3396,4.34,4.3357,4.335,4.3373,4.3392,4.3409,0.0005999999999994898,0.0001387828744159325,4.31124,4.30214,4.28675,4.3135,0.010674942622740775,0.012017670323049375,0.01934245330865773,0.037248552544565536,4.304443321718459,4.296984180920738
